participant_id,event,time,condition,title,artist,trial,session,music_evoked_affect,mem_positive,mem_vivid,spont_memory,mem_coincidence,artist_exposure_rating,familiarity,childhood_exposure,adolescence_exposure,young_adult_exposure,adult_present_exposure,clip_liking,uri
14,A time going to a movie in junior/high school,adol,U,All of the People,The Suede Hello,5,2,2,7,7,n,NA,NA,1,1,1,1,1,1,NA
14,A trip to the zoo as a child,child,U,Blackeyedsusan,Jose James,6,2,7,7,6,n,NA,NA,1,1,1,1,1,4,NA
14,A time with a babysitter you had during childhood,child,U,Everybody Turn Rasta,Cymande,7,2,6,1,7,n,NA,NA,1,1,1,1,1,2,NA
14,A time playing an outdoor game during childhood,child,U,Don't Spook the Horses,John Andrews & The Yawns,8,2,4,7,6,n,NA,NA,1,1,1,1,1,2,NA
14,A time eating a favorite meal your parents prepared for you as a child,child,U,Baby Don't Cry,Jose James,9,2,6,7,7,n,NA,NA,1,1,1,1,1,3,NA
14,A lesson in Sunday school (Or other religious lessons) as a child,child,U,Take Me Home,Jose James,10,2,6,7,7,n,NA,NA,1,1,1,1,1,4,NA
14,A vacation in your 20s,adult,U,Listen to My Song,Darondo,11,2,6,7,7,n,NA,NA,1,1,1,1,1,2,NA
14,A memorable party in your 20's,adult,U,My Best Year,The Solids,12,2,5,7,5,n,NA,NA,1,1,1,1,1,3,NA
14,A time cooking in your 20's,adult,U,Be Thou By My Side,Holy Hive,13,2,3,4,6,n,NA,NA,1,1,1,1,1,3,NA
14,Moving into your first home after your parents house or dorm,adult,U,Ghosts in the Walls,Tommy Allen,14,2,3,7,7,n,NA,NA,1,1,1,1,1,3,NA
14,A wedding you attended in your 20's,adult,U,Highway Song,Patty Griffin,15,2,2,7,7,n,NA,NA,1,1,1,1,1,1,NA
14,Going to prom or homecoming dance,adol,C,8,no music,1,3,4,7,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,A moment with your high school girlfriend/boyfriend,adol,C,12,no music,2,3,4,7,7,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,First time you taught someone younger than you how to do something,adol,C,10,no music,3,3,4,0,0,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,A trip during high school with friends,adol,C,1,no music,4,3,4,7,7,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,A moment with your high school best friend,adol,C,14,no music,5,3,4,7,6,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,A night on Halloween in childhood,child,C,9,no music,6,3,4,5,7,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,A moment when you played dolls/toys with a friend,child,C,6,no music,7,3,4,7,7,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,Losing a tooth/a visit from the tooth fairy,child,C,13,no music,8,3,4,7,7,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,A friend's birthday party in elementary school,child,C,3,no music,9,3,4,4,4,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,A trip to an amusement park as a child,child,C,4,no music,10,3,4,7,7,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,Your first formal job interview,adult,C,11,no music,11,3,1,4,7,y,1,NA,NA,NA,NA,NA,NA,NA,NA
14,Proposing to/being proposed to by your partner,adult,C,5,no music,12,3,4,7,7,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,A big accomplishment at work in your 20's,adult,C,15,no music,13,3,4,7,7,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,A cruise or boat trip in your 20's,adult,C,2,no music,14,3,4,5,7,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,Your wedding,adult,C,7,no music,15,3,2,7,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,A trip during high school with friends,adol,F,Respect,Aretha Franklin,1,1,7,5,4,y,1,5,5,1,3,5,4,5,spotify:track:7s25THrKz86DM225dOYwnr
15,Your first date or first kiss,adol,F,I Can't Get Next To You,The Temptations,2,1,7,6,4,y,1,5,5,1,1,5,3,5,spotify:track:6aL6pPBaTMGgM558mplSnj
15,A moment with your high school girlfriend/boyfriend,adol,F,"I Can't Help Myself (Sugar Pie, Honey Bunch)",The Four Tops,3,1,7,7,6,y,2,5,5,1,3,5,3,5,spotify:track:6b6IMqP565TbtFFZg9iFf3
15,A visit to vacation home during junior/ high school,adol,F,Hey Jude - Remastered 2009,The Beatles,4,1,5,6,6,y,3,5,5,1,5,3,3,4,spotify:track:3m7V717IKZqZLW5qUIOxdD
15,Going to prom or homecoming dance,adol,F,Papa's Got A Brand New Bag (Parts 1 & 2) - Single Version,James Brown,5,1,7,7,4,y,2,5,5,1,3,5,4,5,spotify:track:5OBaNd9C4fqMeyjMCchQJQ
15,Your wedding,adult,F,Just My Imagination (Running Away With Me),The Temptations,6,1,6,6,6,n,NA,5,4,1,3,3,4,5,spotify:track:39Bd345OWEhRNyfayhp9gv
15,A memory of your favorite college professor,adult,F,The First Time Ever I Saw Your Face,Roberta Flack,7,1,7,7,5,y,1,5,5,1,4,5,3,5,spotify:track:0SxFyA4FqmEQqZVuAlg8lf
15,A vacation in your 20s,adult,F,Until You Come Back to Me (That's What I'm Gonna Do),Aretha Franklin,8,1,6,7,6,n,NA,5,5,1,3,5,4,5,spotify:track:5mymaL5wREERekNoPojzyG
15,The birth or adoption of your first child,adult,F,"Take Me Home, Country Roads",John Denver,9,1,5,1,7,y,3,4,5,1,4,3,4,3,spotify:track:1YYhDizHx7PnDhAhko6cDS
15,A time driving cross-country during your 20's,adult,F,Best Thing That Ever Happened to Me,Gladys Knight & the Pips,10,1,6,7,7,n,NA,5,5,1,2,5,4,5,spotify:track:3j3755RU3R30QAD83LbW26
15,A time playing a game with a sibling in childhood,child,F,My Prayer,The Platters,11,1,5,4,4,y,1,4,3,2,4,3,2,3,spotify:track:03gRaxva5dYAlwcyzLXoO4
15,A lesson in Sunday school (Or other religious lessons) as a child,child,F,Sweet Little Sixteen - Original Demo,Chuck Berry,12,1,6,4,2,n,NA,4,4,2,4,4,4,5,spotify:track:4DM8ENUyqiyAe65qin4vhF
15,A friend's birthday party in elementary school,child,F,Night,Jackie Wilson,13,1,4,2,5,n,NA,3,1,1,1,1,1,2,spotify:track:0GAXsJkYFTXhw6Rs3QWFBq
15,Your first religious ceremony (like a holy communion),child,F,Blueberry Hill - Remastered 2002,Fats Domino,14,1,6,0,0,y,0,3,4,3,4,3,3,4,spotify:track:2NkAoxQOr6MGdMB5JDTU81
15,A time playing an outdoor game during childhood,child,F,Send For Me - Remastered 2005,Nat King Cole,15,1,4,4,3,n,NA,3,2,2,3,3,2,3,spotify:track:6M3Bj8yonXZbfwOt2ePFYe
15,Going to a wedding as a teenager,adol,U,Those Years Are Over,The Sha La Das,1,2,6,3,4,n,NA,NA,3,1,3,4,2,4,NA
15,A time you did a specific chore for your parents,adol,U,Ghosts in the Walls,Tommy Allen,2,2,6,4,5,n,NA,NA,1,1,1,1,1,3,NA
15,A time when you were home alone without your parents,adol,U,Bummer,Tino Drima,3,2,5,1,6,y,1,NA,1,1,1,1,1,3,NA
15,A time going to a concert in high school,adol,U,Baby Don't Cry,Jose James,4,2,7,7,5,y,3,NA,2,1,1,3,2,4,NA
15,A moment learning to drive a car,adol,U,My Best Year,The Solids,5,2,5,1,6,n,NA,NA,1,1,1,1,1,3,NA
15,A memory at a college dance,adult,U,Hold You Back,JC Brooks & The Uptown Sound,6,2,5,7,6,n,NA,NA,1,1,1,1,1,4,NA
15,A work-related trip in your 20's,adult,U,Said She Would,Eli Paperboy Reed,7,2,7,4,4,y,3,NA,3,1,2,4,2,4,NA
15,First time voting,adult,U,Let Me Be Your Lovemaker,Humble Pie,8,2,5,4,5,n,NA,NA,2,1,1,3,4,3,NA
15,A moment with your best friend in your 20's,adult,U,All of the People,The Suede Hello,9,2,4,2,7,n,NA,NA,2,1,1,2,3,2,NA
15,Moving into your first home after your parents house or dorm,adult,U,Mercury Man,Sandy's,10,2,3,4,2,n,NA,NA,1,1,1,1,1,3,NA
15,Getting your first childhood pet,child,U,Everybody Turn Rasta,Cymande,11,2,2,3,6,n,NA,NA,1,1,1,1,1,3,NA
15,A time with a babysitter you had during childhood,child,U,Take Me Home,Jose James,12,2,6,5,6,n,NA,NA,1,1,1,1,1,4,NA
15,A memorable playdate with a childhood friend,child,U,Be Thou By My Side,Holy Hive,13,2,5,6,7,n,NA,NA,1,1,1,1,1,4,NA
15,A moment when a parent read to you in childhood,child,U,Summer Breeze,The Sha La Das,14,2,5,6,5,y,1,NA,1,1,1,1,1,3,NA
15,First time you or a friend swore in front of an adult,child,U,Highway Song,Patty Griffin,15,2,7,3,6,y,1,NA,3,1,4,3,2,3,NA
15,A summer job in high school,adol,C,15,no music,1,3,4,6,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,A performance with junior/high school band or choir,adol,C,12,no music,2,3,4,4,4,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,A moment with your high school best friend,adol,C,4,no music,3,3,4,6,6,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,A time breaking the rules of your parents as a teen,adol,C,2,no music,4,3,3,1,6,y,1,NA,NA,NA,NA,NA,NA,NA,NA
15,A Bar/Bat Mitzvah,adol,C,3,no music,5,3,3,6,5,y,1,NA,NA,NA,NA,NA,NA,NA,NA
15,A time when you did community service in your 20's,adult,C,13,no music,6,3,4,5,5,y,1,NA,NA,NA,NA,NA,NA,NA,NA
15,Your college graduation,adult,C,6,no music,7,3,5,4,3,y,1,NA,NA,NA,NA,NA,NA,NA,NA
15,A favorite memory from college,adult,C,11,no music,8,3,4,7,5,y,1,NA,NA,NA,NA,NA,NA,NA,NA
15,The first time you purchased a car,adult,C,10,no music,9,3,4,5,5,y,1,NA,NA,NA,NA,NA,NA,NA,NA
15,Proposing to/being proposed to by your partner,adult,C,8,no music,10,3,2,3,3,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,A moment when you played dolls/toys with a friend,child,C,1,no music,11,3,4,6,4,y,1,NA,NA,NA,NA,NA,NA,NA,NA
15,A time hearing a favorite bedtime story as a child,child,C,5,no music,12,3,3,7,3,y,1,NA,NA,NA,NA,NA,NA,NA,NA
15,A time when you watched a movie/tv show with family as a child,child,C,7,no music,13,3,2,1,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,A (particular) event on the playground,child,C,9,no music,14,3,5,4,4,y,1,NA,NA,NA,NA,NA,NA,NA,NA
15,A car ride as a child,child,C,14,no music,15,3,5,5,4,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,Going to a wedding as a teenager,adol,C,1,no music,1,1,7,6,7,y,1,NA,NA,NA,NA,NA,NA,NA,NA
16,A time giving a presentation in junior/high school,adol,C,14,no music,2,1,4,7,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,A time breaking the rules of your parents as a teen,adol,C,7,no music,3,1,6,7,7,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,A moment with your high school girlfriend/boyfriend,adol,C,12,no music,4,1,4,3,7,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,Your first date or first kiss,adol,C,5,no music,5,1,2,7,6,y,1,NA,NA,NA,NA,NA,NA,NA,NA
16,A day when you helped a friend move residence,adult,C,13,no music,6,1,5,7,6,y,1,NA,NA,NA,NA,NA,NA,NA,NA
16,Opening up your first bank account,adult,C,8,no music,7,1,7,5,4,y,1,NA,NA,NA,NA,NA,NA,NA,NA
16,A sporting event or concert in your 20's,adult,C,4,no music,8,1,5,2,6,y,2,NA,NA,NA,NA,NA,NA,NA,NA
16,A moment with your best friend in your 20's,adult,C,9,no music,9,1,6,6,7,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,Your college graduation,adult,C,15,no music,10,1,5,2,5,y,1,NA,NA,NA,NA,NA,NA,NA,NA
16,A celebration of your own birthday during childhood,child,C,11,no music,11,1,2,7,4,y,1,NA,NA,NA,NA,NA,NA,NA,NA
16,A time when you watched a movie/tv show with family as a child,child,C,6,no music,12,1,5,7,6,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,A time with a babysitter you had during childhood,child,C,10,no music,13,1,4,7,5,y,1,NA,NA,NA,NA,NA,NA,NA,NA
16,A moment when a parent read to you in childhood,child,C,2,no music,14,1,6,7,4,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,Getting your first childhood pet,child,C,3,no music,15,1,6,7,7,y,3,NA,NA,NA,NA,NA,NA,NA,NA
16,A religious ceremony during your adolescence,adol,F,Joy To The World,Three Dog Night,1,2,7,7,7,y,1,4,5,1,4,2,1,4,spotify:track:1Sqcqzfgv5oB2nPcVGw6cp
16,A time when you drank with friends in junior/high school,adol,F,Dancing Machine,The Jackson 5,2,2,5,5,6,y,2,5,5,1,1,3,1,3,spotify:track:0xqb2Euq1PAxKHBA36NUnx
16,A time working on a junior/ high school art or science project,adol,F,(They Long To Be) Close To You,The Carpenters,3,2,2,4,4,y,1,4,5,1,1,4,4,3,spotify:track:2kyVQg00pphEufGT59M2XH
16,A moment with your high school best friend,adol,F,My Love,Paul McCartney,4,2,7,3,7,y,1,5,5,1,3,2,2,3,spotify:track:6q9JjGg7puap2DyEqfP31k
16,A time you did a specific chore for your parents,adol,F,"Bad, Bad Leroy Brown",Jim Croce,5,2,6,3,6,y,1,4,5,1,2,3,1,2,spotify:track:7qFg0joTjCiYOvzrt9nNtg
16,A memorable party in your 20's,adult,F,Rock with You - Single Version,Michael Jackson,6,2,5,7,4,n,NA,5,5,1,1,3,1,4,spotify:track:7oOOI85fVQvVnK5ynNMdW7
16,A wedding you attended in your 20's,adult,F,Hotel California - 2013 Remaster,Eagles,7,2,7,7,6,y,2,5,5,1,1,5,3,4,spotify:track:40riOy7x9W7GXjyGp4pjAv
16,A career advancement or promotion in your 20's,adult,F,Silly Love Songs - Remastered 1993,Wings,8,2,5,4,7,n,NA,4,5,1,1,4,2,3,spotify:track:3bC0IKk62yB6TDaratb1s2
16,Your first formal job interview,adult,F,"Evergreen (Love Theme from, ""A Star Is Born"")",Barbra Streisand,9,2,4,2,6,n,NA,4,1,1,1,1,1,2,spotify:track:2IcqY68BxP1ONPi3ME6aje
16,A big accomplishment at work in your 20's,adult,F,Don't Go Breaking My Heart - Remastered,Elton John,10,2,4,7,3,n,NA,4,5,1,1,3,1,2,spotify:track:4LTxJnvxbnnDJYygjoSXDp
16,Your first religious ceremony,child,F,Surfin' U.S.A. - Remastered,The Beach Boys,11,2,5,7,7,y,1,4,5,1,4,2,1,3,spotify:track:0wz1LjDb9ZNEYwOmDJ3Q4b
16,Birth or adoption of your younger sibling,child,F,Where Did Our Love Go,The Supremes,12,2,5,7,6,y,1,5,5,1,3,2,2,3,spotify:track:69RH84na5iUNwrwxpgjC5j
16,Losing a tooth/a visit from the tooth fairy,child,F,Pony Time,Chubby Checker,13,2,4,5,4,n,NA,3,2,2,1,1,1,2,spotify:track:45gAw2xmDx9DZAnoiJK723
16,A memorable playdate with a childhood friend,child,F,Crying,Roy Orbison,14,2,4,6,3,n,NA,3,3,1,2,1,1,2,spotify:track:6eLL7QTdMWdhhG4i3jHDR9
16,An activity you did in elementary school,child,F,I Want To Hold Your Hand - Remastered 2009,The Beatles,15,2,7,7,5,y,3,5,5,2,2,1,1,3,spotify:track:5Qe7NHxeLAn8KoLTNLSdwe
16,First time you taught someone younger than you how to do something,adol,U,My Best Year,The Solids,1,3,4,3,4,n,NA,NA,2,1,2,1,1,3,NA
16,A moment you acted on a first crush as a teen,adol,U,Let It Fall,Chris Robinson Brotherhood,2,3,6,7,7,n,NA,NA,1,1,1,1,2,4,NA
16,A time trying cigarettes or drugs in high school,adol,U,Long Time Gone,David Quinn,3,3,5,1,6,y,1,NA,2,1,1,1,2,3,NA
16,Going to prom or homecoming dance,adol,U,Let Me Be Your Lovemaker,Humble Pie,4,3,4,2,6,n,NA,NA,2,1,2,2,1,3,NA
16,First day of junior/high school,adol,U,Hold You Back,JC Brooks & The Uptown Sound,5,3,5,7,7,n,NA,NA,2,1,1,2,1,3,NA
16,A bachelorette or bachelor party,adult,U,"On My Mind, In My Heart",Jesse Dee,6,3,6,5,7,y,1,NA,2,1,2,2,1,2,NA
16,Moving into your first home after your parents house or dorm,adult,U,Cryin' Shame,David Quinn,7,3,4,7,6,n,NA,NA,1,1,2,2,1,2,NA
16,Your first day at a job after college/high school,adult,U,Take Me Home,Jose James,8,3,5,3,7,n,NA,NA,2,1,1,1,3,4,NA
16,A time cooking in your 20's,adult,U,You Will Always Be By My Side Forever,Holy Hive,9,3,4,6,4,n,NA,NA,2,1,1,1,2,3,NA
16,First time voting,adult,U,Golden Ticket,The Bamboos,10,3,5,6,4,y,1,NA,1,1,1,1,1,2,NA
16,A time playing a game with a sibling in childhood,child,U,99 Cent Dreams,Eli Paperboy Reed,11,3,5,2,6,n,NA,NA,2,1,2,2,1,2,NA
16,A moment when you played dolls/toys with a friend,child,U,My Love,Night Shop,12,3,4,2,5,n,NA,NA,2,1,1,1,2,2,NA
16,A snow-day (or other weather-related cancellation) in elementary school,child,U,Midnight (feat. Bobby Flynn),The Bamboos,13,3,4,7,5,n,NA,NA,1,1,1,1,2,1,NA
16,A time when you played make-believe,child,U,Summer Breeze,The Sha La Das,14,3,5,6,3,y,1,NA,1,1,1,1,1,2,NA
16,A time playing an outdoor game during childhood,child,U,Out There,Tyler Bryant & the Shakedown,15,3,3,4,5,n,NA,NA,2,1,1,1,2,2,NA
17,A time when you watched a movie/tv show with family as a child,child,F,Cathy's Clown,The Everly Brothers,1,1,6,7,5,y,2,5,5,3,3,2,2,4,spotify:track:1MA9StLzlFftLbuqOmoWij
17,Your first religious ceremony,child,F,Jailhouse Rock,Elvis Presley,2,1,6,4,3,y,1,5,4,2,1,1,1,3,spotify:track:4gphxUgq0JSFv2BCLhNDiE
17,A memorable playdate with a childhood friend,child,F,Love Letters In The Sand,Pat Boone,3,1,3,6,5,n,NA,5,4,3,2,1,1,3,spotify:track:6I3bK0tihjv6EzeLhzBKbn
17,A night on Halloween in childhood,child,F,Poor Little Fool - Remastered,Ricky Nelson,4,1,5,2,5,y,1,5,3,3,2,1,1,3,spotify:track:5ayybTSXNwcarDtxQKqvWX
17,A time playing a game with a sibling in childhood,child,F,All I Have To Do Is Dream,The Everly Brothers,5,1,6,6,5,n,NA,5,5,2,1,1,2,5,spotify:track:1Yk3ReBzEg0BVpBQiUCuag
17,A moment in graduate school,adult,F,"Bad, Bad Leroy Brown",Jim Croce,6,1,5,7,5,y,1,5,5,1,1,4,2,4,spotify:track:7qFg0joTjCiYOvzrt9nNtg
17,A memory of your favorite college professor,adult,F,Thank God I'm a Country Boy,John Denver,7,1,7,7,6,y,1,5,5,1,1,3,1,4,spotify:track:69HICMmc6nNLucAx3aJX9M
17,Opening up your first bank account,adult,F,Please Mr. Postman,The Carpenters,8,1,4,0,0,n,NA,5,4,1,1,3,2,3,spotify:track:6eVOlcghvV4pB2gIQvcDKt
17,An academic success in college,adult,F,Don't Go Breaking My Heart - Remastered,Elton John,9,1,6,7,6,n,NA,5,5,1,1,4,2,4,spotify:track:4LTxJnvxbnnDJYygjoSXDp
17,Your first formal job interview,adult,F,My Love,Paul McCartney,10,1,7,6,4,n,NA,5,5,1,1,4,3,5,spotify:track:6q9JjGg7puap2DyEqfP31k
17,A moment you acted on a first crush as a teen,adol,F,Young Girl,Gary Puckett & The Union Gap,11,1,4,2,7,n,NA,5,5,1,4,3,1,3,spotify:track:3F64pIPqvcujnwvcVLVZ64
17,A time working on a junior/ high school art or science project,adol,F,Windy,The Association,12,1,6,6,6,y,1,5,5,1,4,2,2,5,spotify:track:6RUpOheT93fUdI508K5w6U
17,A halloween during high school,adol,F,Last Train to Clarksville,The Monkees,13,1,7,6,6,n,NA,5,5,1,5,3,2,5,spotify:track:3dgyDSKfzaNBtlZuUxc8IW
17,A time giving a presentation in junior/high school,adol,F,Hey Jude - Remastered 2009,The Beatles,14,1,7,6,5,y,2,5,5,1,4,4,2,5,spotify:track:3m7V717IKZqZLW5qUIOxdD
17,A time going to a concert in high school,adol,F,Bridge Over Troubled Water,Simon & Garfunkel,15,1,7,7,6,y,4,5,5,1,4,4,2,5,spotify:track:6l8EbYRtQMgKOyc1gcDHF9
17,An activity you did in elementary school,child,U,Hold You Back,JC Brooks & The Uptown Sound,1,2,4,6,6,n,NA,NA,1,1,1,1,1,1,NA
17,A trip to an amusement park as a child,child,U,Be Thou By My Side,Holy Hive,2,2,5,6,5,y,2,NA,1,1,1,1,1,4,NA
17,A friend's birthday party in elementary school,child,U,Take Me Home,Jose James,3,2,4,7,7,n,NA,NA,1,1,1,1,1,1,NA
17,Taking your elementary school class picture,child,U,"On My Mind, In My Heart",Jesse Dee,4,2,5,3,5,y,1,NA,1,1,1,2,1,2,NA
17,A time playing an outdoor game during childhood,child,U,99 Cent Dreams,Eli Paperboy Reed,5,2,4,6,5,n,NA,NA,1,1,1,1,1,1,NA
17,A favorite memory from college,adult,U,Said She Would,Eli Paperboy Reed,6,2,4,5,5,n,NA,NA,2,1,2,1,1,2,NA
17,Your first day at a job after college/high school,adult,U,Circles,The Connection,7,2,5,6,6,y,3,NA,1,1,1,1,1,1,NA
17,A time picking up a new hobby in your 20's,adult,U,Let Me Be Your Lovemaker,Humble Pie,8,2,2,6,6,y,1,NA,2,1,1,3,1,2,NA
17,A college sports event,adult,U,Highway Song,Patty Griffin,9,2,5,5,5,y,4,NA,1,1,1,1,1,2,NA
17,A memorable date in your 20's,adult,U,Packin' Up,Darondo,10,2,3,0,0,n,NA,NA,2,1,1,2,1,2,NA
17,A moment with your high school best friend,adol,U,Better Guy,Palmas,11,2,4,6,6,n,NA,NA,1,1,1,1,1,1,NA
17,A time going to a movie in junior/high school,adol,U,Road to Carolina,Night Shop,12,2,5,7,5,n,NA,NA,1,1,1,1,1,2,NA
17,First day of junior/high school,adol,U,My Best Year,The Solids,13,2,5,7,7,n,NA,NA,1,1,1,1,1,2,NA
17,First time you taught someone younger than you how to do something,adol,U,Summer Breeze,The Sha La Das,14,2,2,7,6,n,NA,NA,1,1,1,1,1,2,NA
17,The day when you moved houses during junior/high school,adol,U,Right Here Right Now,Karrin Allyson,15,2,2,6,6,y,1,NA,1,1,1,1,1,1,NA
17,Losing a tooth/a visit from the tooth fairy,child,C,7,no music,1,3,3,5,6,y,4,NA,NA,NA,NA,NA,NA,NA,NA
17,A time when you played make-believe,child,C,11,no music,2,3,2,7,7,y,1,NA,NA,NA,NA,NA,NA,NA,NA
17,A lesson in religious school as a child,child,C,8,no music,3,3,4,5,3,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,Getting your first childhood pet,child,C,6,no music,4,3,3,4,5,y,3,NA,NA,NA,NA,NA,NA,NA,NA
17,A snow-day (or other weather-related cancellation) in elementary school,child,C,15,no music,5,3,4,7,6,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,First time voting,adult,C,2,no music,6,3,4,6,5,y,1,NA,NA,NA,NA,NA,NA,NA,NA
17,Your college graduation,adult,C,13,no music,7,3,4,5,7,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,A night at a bar or party in college,adult,C,4,no music,8,3,3,4,5,y,1,NA,NA,NA,NA,NA,NA,NA,NA
17,A sporting event or concert in your 20's,adult,C,9,no music,9,3,3,4,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,A career advancement or promotion in your 20's,adult,C,5,no music,10,3,2,6,6,y,1,NA,NA,NA,NA,NA,NA,NA,NA
17,Your first date or first kiss,adol,C,1,no music,11,3,4,7,7,y,1,NA,NA,NA,NA,NA,NA,NA,NA
17,Going to a wedding as a teenager,adol,C,12,no music,12,3,2,0,0,y,0,NA,NA,NA,NA,NA,NA,NA,NA
17,A slumber party in junior/high school,adol,C,14,no music,13,3,4,3,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,A time you did a specific chore for your parents,adol,C,3,no music,14,3,3,6,6,y,1,NA,NA,NA,NA,NA,NA,NA,NA
17,A time trying cigarettes or drugs in high school,adol,C,10,no music,15,3,4,3,5,y,1,NA,NA,NA,NA,NA,NA,NA,NA
18,The day when you moved houses during junior/high school,adol,F,It's Now or Never,Elvis Presley,1,1,7,6,7,y,1,5,5,1,3,2,2,5,spotify:track:1XunTmhOcj3xwh4b8P3isX
18,First time you taught someone younger than you how to do something,adol,F,Crying,Roy Orbison,2,1,7,7,6,y,1,4,5,1,3,2,2,5,spotify:track:6eLL7QTdMWdhhG4i3jHDR9
18,A time trying cigarettes or drugs in high school,adol,F,Cathy's Clown,The Everly Brothers,3,1,6,7,7,y,3,4,5,1,4,2,1,4,spotify:track:1MA9StLzlFftLbuqOmoWij
18,A time going to a concert in high school,adol,F,Soldier Boy,The Shirelles,4,1,5,6,6,n,NA,4,5,1,4,2,1,5,spotify:track:6ALjtLi9T1e5eNIvOkdJTm
18,Your first date or first kiss,adol,F,I Want To Hold Your Hand - Remastered 2009,The Beatles,5,1,6,7,7,y,1,5,5,1,4,3,2,4,spotify:track:5Qe7NHxeLAn8KoLTNLSdwe
18,A time participating in a particular elementary school play,child,F,Don't Let The Stars Get In Your Eyes,Perry Como,6,1,5,7,6,n,NA,3,5,1,3,1,1,3,spotify:track:0aRO8owjwQbcVRLfL3zR0U
18,Your first religious ceremony,child,F,Mockin' Bird Hill (Tra La La Twittle Dee Dee Dee),Les Paul & Mary Ford,7,1,5,4,5,n,NA,3,5,1,3,2,1,2,spotify:track:62GWHE0tcoW9kJrscFn6k3
18,A day going sledding/skiing/snowboarding as a child,child,F,Learnin' The Blues - Remastered,Frank Sinatra,8,1,3,4,5,n,NA,4,3,1,1,2,2,4,spotify:track:177n1ckYQkeOzLhSSkKci2
18,Getting your first childhood pet,child,F,Too Young,Nat King Cole,9,1,4,6,6,n,NA,3,4,1,3,2,2,4,spotify:track:0NnhDaBOy4Kt5PoHca3ed4
18,A memorable playdate with a childhood friend,child,F,Three O'clock Blues,B. B. King,10,1,3,5,4,n,NA,3,1,1,1,1,1,2,spotify:track:3FA9T006fwPO3baSFFjJKD
18,Your first formal job interview,adult,F,Honky Tonk Women - Mono Version,The Rolling Stones,11,1,7,7,7,y,3,5,5,1,1,4,2,5,spotify:track:4z7OCDAAIZxfzQ6qyUSx1O
